"","x","y","densidad","x","y","densidad","x","y","densidad","x","y","densidad","x","y","densidad","x","y","densidad"
"41499",-75.2253570729948,4.43329888914459,465.655375266738,-75.1793570728571,4.43529888902932,493.19013749425,-75.2213570728968,4.43329888921037,538.069462895135,-75.2273570728813,4.43329888909508,474.959852068439,-75.225357072948,4.43529888917461,1264.30223148454,-75.2353570730738,4.43729888923144,662.509757092606
"41897",-75.2473570730427,4.43529888906722,428.454716306139,-75.1773570728341,4.43529888905348,546.061581218888,-75.2193570729755,4.43329888923823,523.340283126038,-75.2253570729948,4.43329888914459,476.669058462628,-75.223357072971,4.43529888923109,1568.86711209832,-75.2333570727666,4.43729888912669,717.291658621046
"41898",-75.2453570728573,4.43529888908698,542.342165012267,-75.1753570728665,4.43529888909437,595.652258800263,-75.2173570728885,4.43329888911634,498.148260357522,-75.2233570729568,4.43329888912059,471.822688543611,-75.2213570728836,4.43529888914025,1781.03996941045,-75.231357073071,4.43729888912899,685.959293080473
"41899",-75.2433570729864,4.43529888914664,650.578712711231,-75.1733570730363,4.43529888916362,584.883453602939,-75.2153570729392,4.43329888910823,465.078790055821,-75.2213570728968,4.43329888921037,462.219854343318,-75.2193570730234,4.43529888907776,1837.53304918504,-75.2293570729427,4.43729888917363,661.462813278775
"41900",-75.2413570728672,4.43529888914682,742.089711179578,-75.1713570729565,4.43529888917341,519.888541292774,-75.2133570728611,4.43329888921387,427.782108019584,-75.2193570729755,4.43329888923823,444.05642700067,-75.2173570729208,4.43529888911987,1726.37268641996,-75.2273570728415,4.43729888924904,685.578931357513
"41901",-75.2393570729804,4.43529888917534,807.29956365795,-75.1693570729767,4.4352988891121,443.655168044405,-75.2113570729703,4.43329888924602,390.124037967078,-75.2173570728885,4.43329888911634,423.507637935787,-75.2153570728559,4.43529888917874,1494.20190808723,-75.2253570729097,4.43729888926739,709.695039456765
"41902",-75.2373570728637,4.43529888914437,839.695611311262,-75.2413570729785,4.43729888916852,435.487728342405,-75.2393570729804,4.43529888917534,392.187243465107,-75.2373570728637,4.43529888914437,421.086843271797,-75.2133570728388,4.43529888917813,1219.49583338577,-75.223357073003,4.43729888921709,770.672903993643
"41903",-75.2353570730634,4.4352988891186,836.870935544864,-75.2393570728619,4.43729888914715,497.38911472924,-75.2373570728637,4.43529888914437,417.250550255885,-75.2353570730634,4.4352988891186,432.142162344174,-75.2113570730091,4.43529888912962,972.780202072943,-75.2213570729743,4.43729888918597,835.886198739115
"41904",-75.2333570727626,4.43529888920902,800.906270686544,-75.2373570729038,4.43729888925596,541.055881555663,-75.2353570730634,4.4352988891186,439.488498191643,-75.2333570727626,4.43529888920902,442.098589322997,-75.2093570730427,4.43529888909787,790.818914416119,-75.219357072996,4.43729888918563,903.606793578058
"41905",-75.2313570730317,4.43529888916368,737.965737843857,-75.2353570730738,4.43729888923144,579.211124126021,-75.2333570727626,4.43529888920902,460.044590940465,-75.2313570730317,4.43529888916368,450.783093194988,-75.2073570727702,4.43529888908288,674.485708850621,-75.2173570728753,4.43729888921606,972.558994013808
"41906",-75.2293570730099,4.43529888914669,657.093065394645,-75.2333570727666,4.43729888912669,585.965833267527,-75.2313570730317,4.43529888916368,479.582519922792,-75.2293570730099,4.43529888914669,458.743240787126,-75.2053570730546,4.43529888902,602.151572397468,-75.2153570728573,4.43729888920102,945.202408287756
"41907",-75.2273570728501,4.43529888914648,568.433934824929,-75.231357073071,4.43729888912899,592.720544601979,-75.2293570730099,4.43529888914669,498.110180010966,-75.2273570728501,4.43529888914648,465.735571696097,-75.2293570729427,4.43729888917363,732.875507557534,-75.2133570728222,4.43729888921674,797.368203524632
"41908",-75.225357072948,4.43529888917461,481.34112879199,-75.2293570729427,4.43729888917363,534.922566236217,-75.2273570728501,4.43529888914648,514.927442940398,-75.225357072948,4.43529888917461,470.312496245978,-75.2273570728415,4.43729888924904,956.196460980958,-75.2113570730511,4.43729888924007,671.980560818158
"41930",-75.1813570730377,4.43529888912134,434.499664974184,-75.2273570728415,4.43729888924904,474.573974451136,-75.225357072948,4.43529888917461,528.666141054473,-75.223357072971,4.43529888923109,471.152761757774,-75.2253570729097,4.43729888926739,1199.64994648108,-75.2093570730666,4.43729888920632,627.152766331449
"41931",-75.1793570728571,4.43529888902932,440.018710474446,-75.1813570730337,4.43729888929216,508.817840612677,-75.223357072971,4.43529888923109,537.456778032905,-75.2213570728836,4.43529888914025,468.362062503699,-75.223357073003,4.43729888921709,1410.0310574868,-75.2073570727644,4.43729888920336,582.324960605162
"41932",-75.1773570728341,4.43529888905348,441.480399629533,-75.1793570729116,4.43729888933392,591.303282745219,-75.2213570728836,4.43529888914025,539.288876549036,-75.2193570730234,4.43529888907776,459.036423876236,-75.2213570729743,4.43729888918597,1529.07925011174,-75.2053570731074,4.43729888921956,712.00665191233
