"","x","y","densidad","x","y","densidad","x","y","densidad","x","y","densidad","x","y","densidad","x","y","densidad"
"32480",-75.2673570729021,4.38929888928351,32.9195166001922,-75.4253570729023,4.43929888918049,45.2833965109037,-75.3513570730602,4.45129888920157,34.7046418286772,-75.2813570728005,4.4312988893976,27.3523884471488,-75.227357072864,4.42129888897651,43.7261021684791,-75.227357072875,4.42529888933786,59.1091580104756
"32481",-75.26535707285,4.38929888926838,32.8735676083274,-75.4233570730618,4.4392988891887,44.7694797882647,-75.3733570728777,4.45329888902883,34.6662971759635,-75.2793570731242,4.43129888930777,27.2905470088546,-75.2253570729601,4.42129888895538,43.8019447772696,-75.2253570729433,4.42529888929716,58.2836054950811
"32482",-75.2633570730484,4.38929888921433,32.7735447222137,-75.4213570728787,4.43929888923013,44.0609121054916,-75.3713570729565,4.45329888900232,35.1119233247426,-75.2773570727893,4.431298889253,27.1914634592099,-75.223357073023,4.42129888903349,43.8268640450592,-75.2233570730668,4.42529888924953,57.4580529927284
"32483",-75.2613570728645,4.38929888930863,32.6198247014442,-75.437357073081,4.44129888889662,44.5060913011934,-75.3693570729259,4.45329888901451,35.4922592198793,-75.2753570729013,4.43129888929805,27.0557768399724,-75.2213570728523,4.42129888902357,43.8011738696003,-75.235357073088,4.42729888915759,57.2183552397202
"32484",-75.2593570729308,4.38929888938711,32.4130421767015,-75.4353570729471,4.44129888889229,45.2803666114181,-75.3673570730064,4.45329888898895,35.804490409111,-75.2913570730754,4.43329888925251,27.1620233625137,-75.2193570729552,4.42129888902504,43.725355570727,-75.2333570727517,4.42729888919655,58.4751396023907
"32485",-75.2573570728913,4.38929888936192,32.1540873564196,-75.4333570727848,4.44129888882426,45.8595425309699,-75.3653570727304,4.45329888893714,36.0462088312936,-75.2893570728974,4.43329888923294,27.3145243473045,-75.217357072881,4.42129888904949,43.600053910947,-75.2313570730804,4.42729888925418,58.9093042108032
"32883",-75.2793570730224,4.39129888903293,32.3410948556158,-75.4313570730112,4.44129888878045,46.2350998689631,-75.3633570729606,4.45329888892401,36.2154539714407,-75.2873570728651,4.43329888913991,27.4303409806159,-75.2153570729326,4.42129888898591,43.4260725061412,-75.2293570729531,4.4272988891432,59.2960972362487
"32884",-75.2773570728614,4.39129888908611,32.6434735544152,-75.4293570729597,4.44129888879513,46.4014117334148,-75.3613570729675,4.45329888906041,36.3107504033891,-75.2853570730723,4.43329888914912,27.5087483584799,-75.2133570730555,4.42129888902157,43.2043685750157,-75.227357072853,4.42729888905089,59.4420049710943
"32885",-75.2753570729938,4.39129888921375,32.8947476457475,-75.4273570728346,4.44129888884544,46.3558899699939,-75.3593570729337,4.45329888907118,36.3311394546602,-75.2833570729309,4.43329888910795,27.549259700376,-75.2333570727973,4.42329888920872,43.042515094242,-75.2253570730037,4.4272988890535,58.7974009287403
"32886",-75.2733570728468,4.39129888922858,33.0937194061435,-75.425357072937,4.44129888891997,46.0990648030497,-75.3573570730875,4.45329888903273,36.2762055910309,-75.281357072776,4.43329888909269,27.5516303036056,-75.2313570730586,4.42329888922419,43.3625203423564,-75.2233570729329,4.42729888917419,58.1527968564897
"32887",-75.2713570729714,4.3912988891306,33.2394265715183,-75.4233570730734,4.44129888886573,45.6345949645874,-75.3553570728722,4.45329888904445,36.1460955345541,-75.2793570731399,4.43329888919123,27.5158590186613,-75.229357072964,4.42329888916565,43.6317552516178,-75.2213570729936,4.4272988892257,57.0016992866092
"32888",-75.2693570729865,4.39129888917186,33.3311504039908,-75.4213570729211,4.44129888877065,44.9692090588833,-75.3533570728281,4.45329888901843,35.9415300639035,-75.2773570727918,4.43329888922783,27.4421869662235,-75.2273570729082,4.42329888910934,43.8495181304158,-75.2313570730327,4.42929888911978,57.0055336066909
"32889",-75.2673570729335,4.39129888918817,33.3684217943374,-75.4193570728431,4.44129888879912,44.1125802762173,-75.351357073018,4.45329888904257,35.6638079086374,-75.275357072979,4.4332988891031,27.3310939097267,-75.2253570729032,4.4232988891431,44.0152875802335,-75.2293570729738,4.4292988892577,57.4638753928908
"32890",-75.2653570729193,4.39129888910322,33.3510261261605,-75.4373570730599,4.44329888955857,43.8079343182034,-75.3493570727893,4.45329888902897,35.3148009598207,-75.2733570729215,4.4332988891037,27.183291877969,-75.2233570730302,4.42329888911442,44.1287241630084,-75.2273570728653,4.42929888931727,57.6947147664674
